Retailer,RetailerID,InvoiceDate,Region,State,City,Product,Price_per_unit,Units_sold,Total_sales,Operating_profit,Sales_method
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Street Footwear,17.00,215.00,365.50,160.82,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Athletic Footwear,18.00,135.00,243.00,97.20,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Street Footwear,11.00,140.00,154.00,67.76,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Athletic Footwear,13.00,102.00,132.60,62.32,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Apparel,26.00,123.00,319.80,121.52,Outlet
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Apparel,18.00,158.00,284.40,122.29,Outlet
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Men's Street Footwear,17.00,210.00,357.00,160.65,Outlet
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Men's Athletic Footwear,17.00,112.00,190.40,74.26,Outlet
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Women's Street Footwear,11.00,136.00,149.60,62.83,Outlet
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Women's Athletic Footwear,15.00,78.00,117.00,54.99,Outlet
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Men's Apparel,23.00,111.00,255.30,94.46,Outlet
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Women's Apparel,16.00,145.00,232.00,97.44,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Street Footwear,15.00,206.00,309.00,145.23,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Athletic Footwear,14.00,107.00,149.80,55.43,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women's Street Footwear,8.00,112.00,89.60,40.32,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women's Athletic Footwear,15.00,70.00,105.00,49.35,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,24.00,88.00,211.20,84.48,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women's Apparel,20.00,112.00,224.00,103.04,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men's Street Footwear,19.00,204.00,387.60,174.42,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men's Athletic Footwear,20.00,102.00,204.00,81.60,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Street Footwear,11.00,96.00,105.60,49.63,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Athletic Footwear,13.00,77.00,100.10,47.05,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men's Apparel,31.00,75.00,232.50,86.03,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Apparel,24.00,120.00,288.00,126.72,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Street Footwear,26.00,228.00,592.80,272.69,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Athletic Footwear,28.00,116.00,324.80,136.42,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women's Street Footwear,27.00,119.00,321.30,141.37,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women's Athletic Footwear,24.00,90.00,216.00,101.52,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Apparel,32.00,111.00,355.20,138.53,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women's Apparel,33.00,145.00,478.50,224.90,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Street Footwear,28.00,236.00,660.80,290.75,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Athletic Footwear,25.00,149.00,372.50,145.28,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women's Street Footwear,28.00,124.00,347.20,156.24,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women's Athletic Footwear,29.00,124.00,359.60,158.22,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Apparel,37.00,116.00,429.20,167.39,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women's Apparel,48.00,165.00,792.00,340.56,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men's Street Footwear,39.00,271.00,1056.90,443.90,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men's Athletic Footwear,36.00,163.00,586.80,217.12,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Street Footwear,32.00,140.00,448.00,197.12,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Athletic Footwear,35.00,120.00,420.00,180.60,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men's Apparel,40.00,149.00,596.00,238.40,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Apparel,50.00,198.00,990.00,455.40,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men's Street Footwear,43.00,233.00,1001.90,450.86,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men's Athletic Footwear,42.00,163.00,684.60,266.99,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women's Street Footwear,40.00,135.00,540.00,237.60,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women's Athletic Footwear,29.00,132.00,382.80,172.26,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men's Apparel,40.00,113.00,452.00,167.24,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women's Apparel,40.00,193.00,772.00,362.84,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men's Street Footwear,35.00,221.00,773.50,332.61,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men's Athletic Footwear,26.00,135.00,351.00,143.91,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women's Street Footwear,11.00,123.00,135.30,63.59,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women's Athletic Footwear,12.00,104.00,124.80,52.42,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men's Apparel,18.00,111.00,199.80,77.92,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women's Apparel,22.00,140.00,308.00,129.36,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men's Street Footwear,21.00,180.00,378.00,170.10,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men's Athletic Footwear,14.00,132.00,184.80,73.92,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women's Street Footwear,16.00,99.00,158.40,72.86,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women's Athletic Footwear,15.00,94.00,141.00,63.45,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men's Apparel,21.00,91.00,191.10,70.71,Outlet
West Gear,1197831,2021-10-21,South,Arkansas,Little Rock,Women's Apparel,20.00,132.00,264.00,118.80,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men's Street Footwear,18.00,176.00,316.80,145.73,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men's Athletic Footwear,11.00,116.00,127.60,53.59,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women's Street Footwear,19.00,102.00,193.80,83.33,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women's Athletic Footwear,41.00,128.00,524.80,230.91,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men's Apparel,56.00,105.00,588.00,241.08,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women's Apparel,53.00,135.00,715.50,321.98,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Street Footwear,55.00,238.00,1309.00,602.14,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Athletic Footwear,46.00,155.00,713.00,285.20,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Street Footwear,43.00,149.00,640.70,281.91,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Athletic Footwear,40.00,124.00,496.00,228.16,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men's Apparel,50.00,132.00,660.00,264.00,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women's Apparel,55.00,170.00,935.00,420.75,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men's Street Footwear,17.00,178.00,302.60,142.22,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men's Athletic Footwear,18.00,124.00,223.20,84.82,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women's Street Footwear,10.00,131.00,131.00,56.33,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women's Athletic Footwear,13.00,74.00,96.20,41.37,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men's Apparel,23.00,91.00,209.30,85.81,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women's Apparel,18.00,124.00,223.20,100.44,Outlet
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Men's Street Footwear,18.00,206.00,370.80,163.15,Outlet
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Men's Athletic Footwear,17.00,83.00,141.10,55.03,Outlet
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Women's Street Footwear,12.00,98.00,117.60,55.27,Outlet
West Gear,1197831,2021-02-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.00,58.00,87.00,40.02,Outlet
West Gear,1197831,2021-02-21,South,Oklahoma,Oklahoma City,Men's Apparel,24.00,85.00,204.00,81.60,Outlet
West Gear,1197831,2021-02-21,South,Oklahoma,Oklahoma City,Women's Apparel,14.00,112.00,156.80,72.13,Outlet
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,14.00,182.00,254.80,117.21,Outlet
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,15.00,78.00,117.00,47.97,Outlet
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,7.00,83.00,58.10,26.15,Outlet
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16.00,39.00,62.40,29.33,Outlet
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Men's Apparel,26.00,61.00,158.60,66.61,Outlet
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Women's Apparel,18.00,88.00,158.40,72.86,Outlet
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.00,184.00,368.00,169.28,Outlet
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,18.00,79.00,142.20,55.46,Outlet
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,10.00,70.00,70.00,32.20,Outlet
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.00,47.00,70.50,30.32,Outlet
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Men's Apparel,27.00,54.00,145.80,56.86,Outlet
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Women's Apparel,22.00,111.00,244.20,105.01,Outlet
West Gear,1197831,2021-05-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,28.00,179.00,501.20,215.52,Outlet
West Gear,1197831,2021-05-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,29.00,93.00,269.70,102.49,Outlet
West Gear,1197831,2021-05-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,27.00,88.00,237.60,99.79,Outlet
West Gear,1197831,2021-05-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,26.00,74.00,192.40,80.81,Outlet
West Gear,1197831,2021-05-19,South,Oklahoma,Oklahoma City,Men's Apparel,33.00,80.00,264.00,108.24,Outlet
West Gear,1197831,2021-05-19,South,Oklahoma,Oklahoma City,Women's Apparel,33.00,116.00,382.80,172.26,Outlet
West Gear,1197831,2021-06-21,South,Oklahoma,Oklahoma City,Men's Street Footwear,32.00,192.00,614.40,282.62,Outlet
West Gear,1197831,2021-06-21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.00,123.00,307.50,119.93,Outlet
West Gear,1197831,2021-06-21,South,Oklahoma,Oklahoma City,Women's Street Footwear,27.00,107.00,288.90,124.23,Outlet
West Gear,1197831,2021-06-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,29.00,102.00,295.80,133.11,Outlet
West Gear,1197831,2021-06-21,South,Oklahoma,Oklahoma City,Men's Apparel,41.00,105.00,430.50,163.59,Outlet
West Gear,1197831,2021-06-21,South,Oklahoma,Oklahoma City,Women's Apparel,40.00,143.00,572.00,240.24,Outlet
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,43.00,238.00,1023.40,429.83,Outlet
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,35.00,135.00,472.50,179.55,Outlet
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,33.00,131.00,432.30,185.89,Outlet
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,36.00,107.00,385.20,177.19,Outlet
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Men's Apparel,43.00,116.00,498.80,204.51,Outlet
West Gear,1197831,2021-07-19,South,Oklahoma,Oklahoma City,Women's Apparel,45.00,163.00,733.50,344.75,Outlet
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,41.00,230.00,943.00,396.06,Outlet
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,37.00,140.00,518.00,217.56,Outlet
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,38.00,113.00,429.40,201.82,Outlet
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,32.00,111.00,355.20,149.18,Outlet
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Men's Apparel,40.00,105.00,420.00,155.40,Outlet
West Gear,1197831,2021-08-20,South,Oklahoma,Oklahoma City,Women's Apparel,40.00,166.00,664.00,312.08,Outlet
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,35.00,196.00,686.00,315.56,Outlet
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,28.00,128.00,358.40,146.94,Outlet
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,12.00,91.00,109.20,45.86,Outlet
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,12.00,83.00,99.60,41.83,Outlet
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Men's Apparel,20.00,78.00,156.00,59.28,Outlet
West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Women's Apparel,23.00,119.00,273.70,128.64,Outlet
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.00,173.00,346.00,162.62,Outlet
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,14.00,112.00,156.80,65.86,Outlet
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.00,74.00,103.60,43.51,Outlet
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.00,62.00,93.00,39.06,Outlet
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Men's Apparel,22.00,68.00,149.60,56.85,Outlet
Kohl's,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Women's Apparel,22.00,101.00,222.20,104.43,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,16.00,166.00,265.60,116.86,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,11.00,96.00,105.60,40.13,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,19.00,81.00,153.90,66.18,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37.00,90.00,333.00,156.51,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Men's Apparel,60.00,85.00,510.00,204.00,Outlet
Kohl's,1197831,2021-11-20,South,Oklahoma,Oklahoma City,Women's Apparel,60.00,128.00,768.00,330.24,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,55.00,200.00,1100.00,462.00,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,47.00,149.00,700.30,266.11,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,44.00,131.00,576.40,259.38,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45.00,114.00,513.00,230.85,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,55.00,98.00,539.00,215.60,Outlet
Kohl's,1197831,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,51.00,128.00,652.80,280.70,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Street Footwear,17.00,176.00,299.20,113.70,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,16.00,105.00,168.00,63.84,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Street Footwear,12.00,116.00,139.20,55.68,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16.00,70.00,112.00,44.80,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,28.00,88.00,246.40,101.02,Outlet
Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Apparel,17.00,119.00,202.30,74.85,Outlet
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Street Footwear,18.00,204.00,367.20,146.88,Outlet
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,17.00,75.00,127.50,52.28,Outlet
Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Women's Street Footwear,11.00,90.00,99.00,38.61,Outlet
Sports Direct,1185732,2021-02-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,24.00,39.00,93.60,30.89,Outlet
Sports Direct,1185732,2021-02-05,Northeast,Connecticut,Hartford,Men's Apparel,39.00,66.00,257.40,95.24,Outlet
Sports Direct,1185732,2021-02-05,Northeast,Connecticut,Hartford,Women's Apparel,32.00,96.00,307.20,119.81,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Men's Street Footwear,26.00,182.00,473.20,203.48,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,32.00,68.00,217.60,97.92,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Women's Street Footwear,23.00,75.00,172.50,55.20,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,27.00,34.00,91.80,29.38,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Men's Apparel,39.00,53.00,206.70,70.28,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Women's Apparel,29.00,85.00,246.50,96.14,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Men's Street Footwear,28.00,155.00,434.00,199.64,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,30.00,64.00,192.00,84.48,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Women's Street Footwear,20.00,64.00,128.00,46.08,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,26.00,41.00,106.60,34.11,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Men's Apparel,37.00,40.00,148.00,50.32,Outlet
Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Women's Apparel,26.00,94.00,244.40,102.65,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Men's Street Footwear,40.00,191.00,764.00,336.16,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,35.00,83.00,290.50,127.82,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Women's Street Footwear,32.00,83.00,265.60,90.30,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.00,74.00,236.80,78.14,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Men's Apparel,37.00,83.00,307.10,107.49,Outlet
Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Women's Apparel,41.00,128.00,524.80,220.42,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Men's Street Footwear,40.00,206.00,824.00,387.28,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.00,124.00,471.20,221.46,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Women's Street Footwear,35.00,96.00,336.00,110.88,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,35.00,85.00,297.50,104.13,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Men's Apparel,36.00,91.00,327.60,104.83,Outlet
Sports Direct,1185732,2021-06-05,Northeast,Connecticut,Hartford,Women's Apparel,39.00,128.00,499.20,194.69,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Men's Street Footwear,42.00,195.00,819.00,368.55,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.00,120.00,456.00,191.52,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Women's Street Footwear,29.00,111.00,321.90,109.45,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,34.00,94.00,319.60,115.06,Outlet
Sports Direct,1185732,2021-07-03,Northeast,Connecticut,Hartford,Men's Apparel,43.00,93.00,399.90,131.97,Outlet
